Index,RSSI1,RSSI2,RSSI3,RSSI4,RSSI5,RSSI6,RSSI7,RSSI8,RSSI9,RSSI10,RSSI11,RSSI12,RSSI13,RSSI14,RSSI15,RSSI16,RSSI17,RSSI18,X,Y,Z,Direction
104,100,100,100,100,100,100,100,100,100,-86,100,-70,100,-80,100,100,100,100,14.4,34.8,0,West
104,100,100,100,100,100,100,100,100,-79,-74,100,-67,-87,-64,-77,-84,100,100,14.4,34.8,0,East
104,100,100,100,100,100,100,100,100,100,-73,100,-71,100,-73,-74,-81,100,100,14.4,34.8,0,South
105,100,100,100,100,100,100,100,100,-77,-80,-83,-69,-72,-71,-83,-77,100,-85,15.6,34.8,0,South
105,100,100,100,100,100,100,100,100,-87,-83,100,-70,100,-71,-78,100,100,100,15.6,34.8,0,East
105,100,100,100,100,100,100,100,100,-78,-71,100,-66,100,-68,100,-86,100,-86,15.6,34.8,0,North
105,100,100,100,100,100,100,100,100,-85,-75,100,100,-77,100,-84,-83,100,100,15.6,34.8,0,North
105,100,100,100,100,100,100,100,100,100,-80,100,-76,-86,-72,100,100,100,100,15.6,34.8,0,West
105,100,100,100,100,100,100,100,100,100,-86,100,-70,100,-80,100,100,100,100,15.6,34.8,0,West
105,100,100,100,100,100,100,100,100,-79,-74,100,-67,-87,-64,-77,-84,100,100,15.6,34.8,0,East
105,100,100,100,100,100,100,100,100,100,-71,100,-67,-77,-78,-83,-84,100,100,15.6,34.8,0,South
106,100,100,100,100,100,100,100,100,100,-80,100,-76,-86,-72,100,100,100,100,16.8,34.8,0,West
106,100,100,100,100,100,100,100,100,-86,100,-82,-74,-79,100,100,-84,100,-86,16.8,34.8,0,South
106,100,100,100,100,100,100,100,100,-76,-76,100,-72,100,-76,-82,-79,100,-83,16.8,34.8,0,South
106,100,100,100,100,100,100,100,100,-76,100,100,-71,-79,100,100,-84,100,100,16.8,34.8,0,North
106,100,100,100,100,100,100,100,100,100,-80,100,-76,-86,-86,100,100,100,100,16.8,34.8,0,West
106,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,100,-78,100,100,16.8,34.8,0,East
106,100,100,100,100,100,100,100,100,-85,-75,100,100,-77,100,-84,-83,100,100,16.8,34.8,0,North
106,100,100,100,100,100,100,100,100,-87,-83,100,-70,100,-71,-78,100,100,100,16.8,34.8,0,East
107,100,100,100,100,100,100,100,100,100,-80,100,-76,-86,-86,100,100,100,100,4.8,33.6,0,West
107,100,100,100,-80,100,100,100,100,-86,-77,100,-71,-77,-74,100,-79,100,100,4.8,33.6,0,North
107,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,100,-78,100,100,4.8,33.6,0,East
107,100,100,100,100,100,100,100,100,-83,-83,-83,-64,100,-73,-80,-84,100,-85,4.8,33.6,0,South
107,100,100,100,100,100,100,100,100,100,-77,100,-80,100,-83,100,100,100,100,4.8,33.6,0,East
107,100,100,100,100,100,100,100,100,100,-79,100,100,100,-76,100,-85,100,100,4.8,33.6,0,North
107,100,100,100,100,100,100,100,100,100,100,100,-80,100,-80,100,-86,100,100,4.8,33.6,0,West
107,100,100,100,100,100,100,100,100,100,-73,100,-66,-79,-76,-82,-85,100,100,4.8,33.6,0,South
108,100,100,100,100,100,100,100,100,100,-80,100,-72,-72,-68,-76,100,100,-86,6,33.6,0,West
108,100,100,100,100,100,100,100,100,-82,100,100,-73,-75,-60,-76,100,100,100,6,33.6,0,East
108,100,100,100,100,100,100,100,100,100,-86,100,-75,-74,-73,-76,100,100,-84,6,33.6,0,South
108,100,100,100,100,100,100,100,100,100,100,100,-74,-72,-63,-86,100,100,100,6,33.6,0,West
108,100,100,100,100,100,100,100,100,100,100,-85,-71,-73,-70,100,100,100,-86,6,33.6,0,South
108,100,100,100,100,100,100,100,100,100,100,100,-76,-71,100,100,100,100,100,6,33.6,0,North
108,100,100,100,100,100,100,100,100,100,100,100,-73,-72,-69,-77,100,100,100,6,33.6,0,North
108,100,100,100,100,100,100,100,100,100,-77,100,-80,-76,-67,-77,100,100,100,6,33.6,0,East
109,100,100,100,100,100,100,100,100,100,100,100,-71,-70,-63,-79,100,100,100,7.2,33.6,0,East
109,100,100,100,100,100,100,100,100,100,-80,100,-72,-80,-66,100,100,100,100,7.2,33.6,0,North
109,100,100,100,100,100,100,100,100,100,-86,100,-75,-74,-73,-76,100,100,-84,7.2,33.6,0,South
109,100,100,100,100,100,100,100,100,100,-80,100,-72,-72,-68,-76,100,100,-86,7.2,33.6,0,West
109,100,100,100,100,100,100,100,100,100,100,-85,-71,-73,-70,100,100,100,-86,7.2,33.6,0,South
109,100,100,100,100,100,100,100,100,100,100,100,-74,-72,-63,-86,100,100,100,7.2,33.6,0,West
109,100,100,100,100,100,100,100,100,100,100,100,-73,-72,-69,-77,100,100,100,7.2,33.6,0,North
109,100,100,100,100,100,100,100,100,100,-77,100,-80,-76,-67,-77,100,100,100,7.2,33.6,0,East
110,100,100,100,100,100,100,100,100,100,100,-84,-62,-71,-63,-75,100,100,100,8.4,33.6,0,North
110,100,100,100,100,100,100,100,100,100,100,-86,-68,-74,-63,-72,100,100,-80,8.4,33.6,0,West
110,100,100,100,100,100,100,100,100,100,100,100,-71,-70,-63,-79,100,100,100,8.4,33.6,0,East
110,100,100,100,100,100,100,100,100,100,100,100,-75,-76,-67,-72,100,100,-84,8.4,33.6,0,South
110,100,100,100,100,100,100,100,100,100,100,100,-67,-70,-61,-73,-86,100,-85,8.4,33.6,0,East
110,100,100,100,100,100,100,100,100,100,100,100,-61,-74,-68,100,100,-80,100,8.4,33.6,0,West
110,100,100,100,100,100,100,100,100,100,-77,100,-66,-73,-64,-71,100,-83,-83,8.4,33.6,0,South
110,100,100,-84,100,100,100,100,100,100,100,-81,-65,-71,-61,-73,100,100,100,8.4,33.6,0,North
111,100,100,100,100,100,100,100,100,100,100,100,-61,-74,-68,100,100,-80,100,9.6,33.6,0,West
111,100,100,100,100,100,100,100,100,100,-77,100,-66,-73,-64,-71,100,-83,-83,9.6,33.6,0,South
111,100,100,-84,100,100,100,100,100,100,100,-81,-65,-71,-61,-73,100,100,100,9.6,33.6,0,North
111,100,100,100,100,100,100,100,100,100,100,100,-67,-70,-61,-73,-86,100,-85,9.6,33.6,0,East
111,100,100,100,100,100,100,100,100,100,100,-86,-68,-74,-63,-72,100,100,-80,9.6,33.6,0,West
111,100,100,100,100,100,100,100,100,100,100,-84,-62,-71,-63,-75,100,100,100,9.6,33.6,0,North
111,100,100,100,100,100,100,100,100,100,100,-81,100,-81,100,-80,100,-87,100,9.6,33.6,0,East
111,100,100,100,100,100,100,100,100,100,100,100,-75,-76,-67,-72,100,100,-84,9.6,33.6,0,South
112,100,100,100,100,100,100,100,100,-83,-77,100,-60,-70,-58,-72,100,100,-82,10.8,33.6,0,South
112,100,100,100,100,100,100,100,100,100,-87,100,-63,100,-59,100,-78,100,100,10.8,33.6,0,East
112,100,100,100,100,100,100,100,100,-76,-83,-79,-70,-75,-60,100,100,-87,-83,10.8,33.6,0,North
112,100,100,100,100,100,100,100,100,100,100,100,-74,-76,-61,100,-86,100,100,10.8,33.6,0,West
112,100,100,100,100,100,100,100,100,100,100,-80,-78,-69,-55,100,100,100,-78,10.8,33.6,0,North
112,100,100,100,100,100,100,100,100,100,100,-86,-68,-74,-63,-72,100,100,-80,10.8,33.6,0,West
112,100,100,100,100,100,100,100,100,100,-83,100,-61,-76,-72,-73,-85,100,100,10.8,33.6,0,East
112,100,100,100,100,100,100,100,100,100,100,100,-68,-84,-66,-76,-81,100,100,10.8,33.6,0,South
113,100,100,100,100,100,100,100,100,100,100,-80,-78,-69,-55,100,100,100,-78,12,33.6,0,North
113,100,100,100,100,100,100,100,100,100,100,100,-76,-79,-63,-75,-85,100,100,12,33.6,0,East
113,100,100,100,100,100,100,100,100,100,100,100,-68,-84,-66,-76,-81,100,100,12,33.6,0,South
113,100,100,100,100,100,100,100,100,100,100,100,-74,-76,-61,100,-86,100,100,12,33.6,0,West
113,100,100,100,100,100,100,100,100,-83,-77,100,-60,-70,-58,-72,100,100,-82,12,33.6,0,South
113,100,100,100,100,100,100,100,100,100,-87,100,-63,100,-59,100,-78,100,100,12,33.6,0,East
113,100,100,100,100,100,100,100,100,-76,-83,-79,-70,-75,-60,100,100,-87,-83,12,33.6,0,North
113,100,100,100,100,100,100,100,100,-80,100,100,-61,-72,-72,100,100,100,100,12,33.6,0,West
114,100,100,100,100,100,100,100,100,100,100,100,-76,-79,-63,-75,-85,100,100,13.2,33.6,0,East
114,100,100,100,100,100,100,100,100,100,100,100,-66,100,-67,100,100,-86,100,13.2,33.6,0,West
114,100,100,100,100,100,100,100,100,100,-76,100,-68,100,-55,-85,-88,100,100,13.2,33.6,0,East
114,100,100,100,100,100,100,100,100,-78,-78,100,-72,-78,-66,-83,100,100,100,13.2,33.6,0,South
114,100,100,100,100,100,100,100,100,100,-72,100,-68,100,-73,100,-80,100,100,13.2,33.6,0,North
114,100,100,100,100,100,100,100,100,100,100,100,-68,-84,-66,-76,-81,100,100,13.2,33.6,0,South
114,100,100,100,100,100,100,100,100,100,-73,100,-68,100,-70,100,100,100,100,13.2,33.6,0,North
114,100,100,100,100,100,100,100,100,-80,100,100,-61,-72,-72,100,100,100,100,13.2,33.6,0,West
115,100,100,100,100,100,100,100,100,-78,100,100,-63,-80,-68,100,100,100,100,14.4,33.6,0,East
115,100,100,100,100,100,100,100,100,-86,100,100,-66,-86,-69,-86,-86,100,100,14.4,33.6,0,West
115,100,100,100,100,100,100,100,100,-84,-75,100,-64,100,-68,-82,-86,100,100,14.4,33.6,0,South
115,100,100,100,100,100,100,100,100,-77,100,100,-66,100,-66,-74,-75,100,100,14.4,33.6,0,South
115,100,100,100,100,100,100,100,100,100,-72,100,-68,100,-73,100,-80,100,100,14.4,33.6,0,North
115,100,100,100,100,100,100,100,100,100,-76,100,-68,100,-55,-85,-88,100,100,14.4,33.6,0,East
115,100,100,100,100,100,100,100,100,100,100,100,-66,100,-67,100,100,-86,100,14.4,33.6,0,West
115,100,100,100,100,100,100,100,100,100,-73,100,-68,100,-70,100,100,100,100,14.4,33.6,0,North
116,100,100,100,100,100,100,100,100,-81,100,100,-66,100,-74,100,-81,100,-85,15.6,33.6,0,South
116,100,100,100,100,100,100,100,100,-78,-71,100,-82,-79,-74,100,-80,100,100,15.6,33.6,0,East
116,100,100,100,100,100,100,100,100,-76,-72,100,-66,-79,-75,-79,100,100,100,15.6,33.6,0,North
116,100,100,100,100,100,100,100,100,-86,100,100,-66,-86,-69,-86,-86,100,100,15.6,33.6,0,West
116,100,100,100,100,100,100,100,100,100,-72,100,-67,-78,-80,-81,100,100,100,15.6,33.6,0,North
116,100,100,100,100,100,100,100,100,-75,-81,100,-71,-83,-67,-81,-83,100,100,15.6,33.6,0,South
116,100,100,100,100,100,100,100,100,-74,-70,100,-73,-77,-65,100,100,100,100,15.6,33.6,0,East
116,100,100,100,100,100,100,100,100,-76,-76,100,-65,100,-70,100,100,100,100,15.6,33.6,0,West
117,100,100,100,100,100,100,100,100,-76,-72,100,-72,-80,100,-86,-76,100,100,16.8,33.6,0,West
117,100,100,100,100,100,100,100,100,-81,100,100,-66,100,-74,100,-81,100,-85,16.8,33.6,0,South
117,100,100,100,100,100,100,100,100,-76,-72,100,-66,-79,-75,-79,100,100,100,16.8,33.6,0,North
117,100,100,100,100,100,100,100,100,-78,-71,100,-82,-79,-74,100,-80,100,100,16.8,33.6,0,East
117,100,100,100,100,100,100,100,100,-76,-76,100,-65,100,-70,100,100,100,100,16.8,33.6,0,West
117,100,100,100,100,100,100,100,100,-74,-70,100,-73,-77,-65,100,100,100,100,16.8,33.6,0,East
117,100,100,100,100,100,100,100,100,100,-72,100,-67,-78,-80,-81,100,100,100,16.8,33.6,0,North
117,100,100,100,100,100,100,100,100,-75,-81,100,-71,-83,-67,-81,-83,100,100,16.8,33.6,0,South
118,100,100,100,100,100,100,100,100,-79,-79,100,-73,100,-74,100,-79,100,-85,18,33.6,0,North
118,100,100,100,100,100,100,100,100,-78,-81,-85,-77,100,-82,100,-87,100,100,18,33.6,0,East
118,100,100,100,100,100,100,100,100,-76,-72,100,-72,-80,100,-86,-76,100,100,18,33.6,0,West
118,100,100,100,100,100,100,100,100,-77,-72,100,-64,-76,-73,-81,-76,100,-84,18,33.6,0,South
118,100,100,100,100,100,100,100,100,-74,-75,100,-67,100,-73,-73,-75,100,-80,18,33.6,0,South
118,100,100,100,100,100,100,100,100,-86,-80,100,-72,100,100,100,-80,100,100,18,33.6,0,West
118,100,100,100,100,100,100,100,100,-76,-74,100,-75,-78,-75,100,-79,100,100,18,33.6,0,East
118,100,100,100,100,100,100,100,-87,-78,100,100,-72,-79,-70,-82,-74,100,100,18,33.6,0,North
119,100,100,100,100,100,100,100,100,-76,-74,100,-75,-78,-75,100,-79,100,100,19.2,33.6,0,East
119,100,100,100,100,100,100,100,-85,-86,-82,100,-78,100,-82,100,-85,100,100,19.2,33.6,0,South
119,100,100,100,100,100,100,100,100,-78,-81,-85,-77,100,-82,100,-87,100,100,19.2,33.6,0,East
119,100,100,100,100,100,100,100,100,-79,-79,100,-73,100,-74,100,-79,100,-85,19.2,33.6,0,North
119,100,100,100,100,100,100,100,-86,100,-86,100,-74,100,-80,-86,-86,100,100,19.2,33.6,0,West
119,100,100,100,100,100,100,100,-87,-78,100,100,-72,-79,-70,-82,-74,100,100,19.2,33.6,0,North
119,100,100,100,100,100,100,100,100,-86,-80,100,-72,100,100,100,-80,100,100,19.2,33.6,0,West
119,100,100,100,100,100,100,100,-85,100,-78,100,-73,100,-72,-80,100,100,100,19.2,33.6,0,South
120,100,100,100,100,100,100,100,100,-68,-79,100,100,-88,100,-86,100,100,100,20.4,33.6,0,North
120,100,100,100,100,100,100,100,100,-80,-80,100,-74,100,-80,-86,100,100,100,20.4,33.6,0,West
120,100,100,100,100,100,100,100,100,-76,100,100,-76,-85,100,100,100,100,100,20.4,33.6,0,East
120,100,100,100,100,100,100,100,100,-75,-76,100,100,100,-73,-86,100,100,100,20.4,33.6,0,North
120,100,100,100,100,100,100,100,-83,-72,-83,100,-79,100,-80,100,100,100,100,20.4,33.6,0,South
120,100,100,100,100,100,100,100,-86,100,-86,100,-74,100,-80,-86,-86,100,100,20.4,33.6,0,West
120,100,100,100,100,100,100,100,-81,100,-70,100,-80,-86,100,100,100,100,100,20.4,33.6,0,East
120,100,100,100,100,100,100,100,-77,-81,-75,100,100,-84,100,-83,-88,100,100,20.4,33.6,0,South
121,100,100,100,100,100,100,100,100,-77,-69,100,-83,-86,-83,-81,100,100,100,21.6,33.6,0,South
121,100,100,100,100,100,100,100,100,-68,-79,100,100,-88,100,-86,100,100,100,21.6,33.6,0,North
121,100,100,100,100,100,100,100,100,-75,-76,100,100,100,-73,-86,100,100,100,21.6,33.6,0,North
121,100,100,100,100,100,100,100,-86,-69,-74,100,-86,100,-72,100,100,100,100,21.6,33.6,0,West
121,100,100,100,100,100,100,100,-79,-76,-76,100,-82,100,-88,100,-86,100,100,21.6,33.6,0,East
121,100,100,100,100,100,100,100,100,-76,100,100,-76,-85,100,100,100,100,100,21.6,33.6,0,East
121,100,100,100,100,100,100,100,100,-73,-68,100,100,100,100,-83,-87,100,100,21.6,33.6,0,South
121,100,100,100,100,100,100,100,100,-80,-80,100,-74,100,-80,-86,100,100,100,21.6,33.6,0,West
122,100,100,100,100,100,100,100,-85,-80,-72,100,-81,-87,100,-83,-82,100,100,22.8,33.6,0,South
122,100,100,100,100,100,100,100,-86,-74,-76,100,-86,100,100,-86,100,100,100,22.8,33.6,0,West
122,100,100,100,100,100,100,100,100,100,-71,100,100,100,100,100,100,100,100,22.8,33.6,0,North
122,100,100,100,100,100,100,100,-76,-73,-74,100,-84,100,100,100,100,100,100,22.8,33.6,0,East
122,100,100,100,100,100,100,100,-82,100,-70,100,-81,100,100,100,100,100,100,22.8,33.6,0,East
122,100,100,100,100,100,100,100,-88,-72,-81,100,100,100,100,100,-83,100,100,22.8,33.6,0,North
122,100,100,100,100,100,100,100,-86,-69,-74,100,-86,100,-72,100,100,100,100,22.8,33.6,0,West
122,100,100,100,100,100,100,100,-84,-76,-72,100,-84,100,-86,-83,-83,100,100,22.8,33.6,0,South
123,100,100,100,100,100,100,100,-83,-67,-68,100,-84,100,-83,100,-85,100,100,24,33.6,0,South
123,100,100,100,100,100,100,100,-74,-86,-74,100,-86,-86,100,100,-86,100,100,24,33.6,0,West
123,100,100,100,100,100,100,100,-82,100,-70,100,-81,100,100,100,100,100,100,24,33.6,0,East
123,100,100,100,100,100,100,100,-86,-73,-76,100,-79,-86,-77,100,-85,100,100,24,33.6,0,South
123,100,100,100,100,100,100,100,-86,-74,-76,100,-86,100,100,-86,100,100,100,24,33.6,0,West
123,100,100,100,100,100,100,100,100,100,-71,100,100,100,100,100,100,100,100,24,33.6,0,North
123,100,100,100,100,100,100,100,-76,-73,-74,100,-84,100,100,100,100,100,100,24,33.6,0,East
123,100,100,100,100,100,100,100,-88,-72,-81,100,100,100,100,100,-83,100,100,24,33.6,0,North
124,100,100,100,-86,100,100,100,-74,-80,-74,100,-74,-72,-63,-67,-76,-86,100,14.4,32.4,0,West
124,100,100,100,100,100,100,100,-76,-74,100,100,-85,100,100,100,100,100,100,14.4,32.4,0,North
124,100,100,100,100,100,100,100,-79,-69,-80,100,-79,100,100,100,-82,100,100,14.4,32.4,0,South
124,100,100,100,100,100,100,100,100,-75,-74,100,-87,100,100,100,-88,100,100,14.4,32.4,0,East
124,100,100,100,100,100,100,100,-74,-86,-74,100,-86,-86,100,100,-86,100,100,14.4,32.4,0,West
124,100,100,100,100,100,100,100,-84,-78,100,100,-84,100,-87,100,100,100,100,14.4,32.4,0,North
124,100,100,100,100,100,100,100,-87,-71,-80,100,-80,100,-83,-84,-85,100,100,14.4,32.4,0,South
124,100,100,100,100,100,100,100,-77,-71,-77,100,-86,100,100,100,100,100,100,14.4,32.4,0,East
125,100,100,100,100,100,100,100,100,-76,-71,100,-68,-77,-79,100,-87,100,100,15.6,32.4,0,North
125,100,100,100,100,100,100,100,-87,-71,-80,100,-80,100,-83,-84,-85,100,100,15.6,32.4,0,South
125,100,100,100,100,100,100,100,-74,-74,-72,100,-61,-74,100,100,-86,100,100,15.6,32.4,0,West
125,100,100,100,100,100,100,100,100,-78,-73,100,-64,100,100,100,-79,100,-81,15.6,32.4,0,North
125,100,100,100,100,100,100,100,-79,-69,-80,100,-79,100,100,100,-82,100,100,15.6,32.4,0,South
125,100,100,100,100,100,100,100,100,100,-82,100,-66,-84,-68,100,100,100,100,15.6,32.4,0,East
125,100,100,100,100,100,100,100,-86,-75,-71,100,-61,-78,-73,-87,-84,100,-89,15.6,32.4,0,East
125,100,100,100,-86,100,100,100,100,100,-80,100,100,100,-80,-76,100,100,100,15.6,32.4,0,West
126,100,100,100,100,100,100,100,100,-76,-69,100,-73,-77,-75,-81,100,100,100,16.8,32.4,0,East
126,100,100,100,100,100,100,100,100,-75,100,100,-69,100,100,100,-80,100,100,16.8,32.4,0,North
126,100,100,100,100,100,100,100,-79,-69,-80,100,-79,100,100,100,-82,100,100,16.8,32.4,0,South
126,100,100,100,100,100,100,100,-74,-74,-72,100,-61,-74,100,100,-86,100,100,16.8,32.4,0,West
126,100,100,100,100,100,100,100,100,100,-72,-85,-75,-78,-68,-78,-75,100,100,16.8,32.4,0,North
126,100,100,100,100,100,100,100,100,100,-74,-78,-69,-84,-77,100,100,100,100,16.8,32.4,0,East
126,100,100,100,100,100,100,100,-87,-71,-80,100,-80,100,-83,-84,-85,100,100,16.8,32.4,0,South
126,100,100,100,-86,100,100,100,100,100,-80,100,100,100,-80,-76,100,100,100,16.8,32.4,0,West
127,100,100,100,100,100,100,100,100,-79,-69,100,100,-79,-67,-87,-81,100,100,18,32.4,0,North
127,100,100,100,100,100,100,100,100,-79,100,100,-73,-76,-69,100,-83,100,100,18,32.4,0,East
127,100,100,100,100,100,100,100,100,-78,-67,100,-63,-77,-72,100,-76,100,100,18,32.4,0,South
127,100,100,100,100,100,100,100,-86,100,100,100,-74,-80,-74,100,100,100,100,18,32.4,0,West
127,100,100,100,100,100,100,100,100,-76,-71,100,-76,100,100,100,-86,100,100,18,32.4,0,North
127,100,100,100,100,100,100,100,-86,-77,-74,100,100,-84,-84,100,-75,100,100,18,32.4,0,East
127,100,100,100,100,100,100,100,100,-76,100,-86,-70,-80,-76,-86,100,100,100,18,32.4,0,West
127,100,100,100,100,100,100,100,100,100,-71,-86,-70,-79,-74,-78,-76,100,100,18,32.4,0,South
128,100,100,100,100,100,100,100,-86,-77,-74,100,100,-84,-84,100,-75,100,100,20.4,32.4,0,East
128,100,100,100,100,100,100,100,100,-77,-64,100,-69,-85,-83,100,-75,100,100,20.4,32.4,0,South
128,100,100,100,100,100,100,100,100,-76,100,-86,-70,-80,-76,-86,100,100,100,20.4,32.4,0,West
128,100,100,100,100,100,100,100,100,-79,-70,100,-73,100,-78,-75,-75,100,100,20.4,32.4,0,South
128,100,100,100,100,100,100,100,100,100,-66,100,100,-80,100,100,-80,100,100,20.4,32.4,0,East
128,100,100,100,100,100,100,100,100,-78,-75,100,-72,-80,-72,100,-80,100,100,20.4,32.4,0,North
128,100,100,100,100,100,100,100,100,-77,-71,100,-74,-81,-82,100,-74,100,100,20.4,32.4,0,North
128,100,100,100,100,100,100,100,100,-76,-80,100,-61,100,-80,100,-86,100,100,20.4,32.4,0,West
129,100,100,100,100,100,100,100,100,-71,-72,100,-83,100,100,-89,-83,100,100,21.6,32.4,0,East
129,100,100,100,100,100,100,100,-81,-71,-68,100,-81,-80,-81,-85,100,100,100,21.6,32.4,0,South
129,100,100,100,100,100,100,100,100,-80,-76,100,-80,-80,100,100,100,100,100,21.6,32.4,0,West
129,100,100,100,100,100,100,100,-86,-73,-69,100,-80,-81,-79,100,-78,100,100,21.6,32.4,0,South
129,100,100,100,100,100,100,100,100,-72,-65,100,100,100,100,100,-83,100,100,21.6,32.4,0,North
129,100,100,100,100,100,100,100,-78,-72,100,100,100,100,100,100,-85,100,100,21.6,32.4,0,East
129,100,100,100,100,100,100,100,-76,-77,-62,100,-84,100,100,100,-76,100,100,21.6,32.4,0,North
129,100,100,100,100,100,100,100,100,-74,-80,100,-76,-86,-86,100,-86,100,100,21.6,32.4,0,West
130,100,100,100,100,100,100,100,100,-72,-65,100,100,100,100,100,-83,100,100,22.8,32.4,0,North
130,100,100,100,100,100,100,100,-79,-72,-68,100,-72,100,100,100,-78,100,100,22.8,32.4,0,East
130,100,100,100,100,100,100,100,-80,-72,-70,100,-81,-87,100,-85,-83,100,100,22.8,32.4,0,South
130,100,100,100,100,100,100,100,100,-80,-76,100,-80,-80,100,100,100,100,100,22.8,32.4,0,West
130,100,100,100,100,100,100,100,100,-71,-72,100,-83,100,100,-89,-83,100,100,22.8,32.4,0,East
130,100,100,100,100,100,100,100,-76,-77,-62,100,-84,100,100,100,-76,100,100,22.8,32.4,0,North
130,100,100,100,100,100,100,100,100,-74,-80,100,-76,-86,-86,100,-86,100,100,22.8,32.4,0,West
130,100,100,100,100,100,100,100,-86,-70,-78,100,-82,-86,100,100,-82,100,100,22.8,32.4,0,South
131,100,100,100,100,100,100,100,-80,-59,-66,-87,-78,-86,100,100,-81,100,100,24,32.4,0,East
131,100,100,100,100,100,100,100,-86,-68,-74,100,100,100,100,-86,-80,100,100,24,32.4,0,West
131,100,100,100,100,100,100,100,-87,-79,-77,100,100,100,100,100,100,100,100,24,32.4,0,South
131,100,100,100,100,100,100,100,-79,-65,-69,100,-84,100,-84,100,100,100,100,24,32.4,0,North
131,100,100,100,100,100,100,100,-75,-70,-65,100,100,100,100,100,-85,100,100,24,32.4,0,East
131,100,100,100,100,100,100,100,100,-64,-70,100,-77,100,100,100,-84,100,-90,24,32.4,0,North
131,100,100,100,100,100,100,100,-83,-76,-70,100,100,-87,100,100,-86,100,100,24,32.4,0,South
131,100,100,100,100,100,100,100,100,-64,-80,100,100,-86,100,100,100,100,100,24,32.4,0,West
132,100,100,100,100,100,100,100,-86,-68,-74,100,100,100,100,-86,-80,100,100,25.2,32.4,0,West
132,100,100,100,100,100,100,100,-75,-70,-65,100,100,100,100,100,-85,100,100,25.2,32.4,0,East
132,100,100,100,100,100,100,100,-79,-78,-66,100,100,100,100,100,-84,100,100,25.2,32.4,0,South
132,100,100,100,100,100,100,100,-82,-76,-73,100,100,100,100,100,-88,100,100,25.2,32.4,0,South
132,100,100,100,100,100,100,100,-79,-65,-69,100,-84,100,-84,100,100,100,100,25.2,32.4,0,North
132,100,100,100,100,100,100,100,100,-64,-80,100,100,-86,100,100,100,100,100,25.2,32.4,0,West
132,100,100,100,100,100,100,100,100,-64,-70,100,-77,100,100,100,-84,100,-90,25.2,32.4,0,North
132,100,100,100,100,100,100,100,-80,-59,-66,-87,-78,-86,100,100,-81,100,100,25.2,32.4,0,East
133,100,100,100,100,100,100,100,-80,-70,-70,100,-80,100,100,100,-80,100,100,26.4,32.4,0,West
133,100,100,100,100,100,100,100,-73,-59,-69,100,-83,-87,-82,-79,-81,100,100,26.4,32.4,0,North
133,100,100,100,100,100,100,100,-74,-72,-80,100,-76,-86,-76,-86,-86,100,100,26.4,32.4,0,West
